statement,label
"Fringe 's marketing team designed and launched www.massivedynamic.com near the beginning of the first season . Parts of the website can be seen in "" The Dreamscape "" , including on Olivia 's computer as she researches the company .",0
"Mega Man & Bass debuted on the aging 16 @-@ bit Super Famicom despite the series having already transitioned to the PlayStation and Sega Saturn with Mega Man 8 . Artist and designer Keiji Inafune claimed Mega Man & Bass was created with regard to younger players who did not yet own one of the more advanced gaming systems . The game received positive remarks from critics for its graphics and use of a tried @-@ and @-@ true gameplay formula , though many found the difficulty to be too steep . Although Mega Ma",0
"Lewis argues that Applewhite effectively controlled his followers by packaging his teachings in familiar terms . Richard Hecht of the University of California , Santa Barbara , echoes this sentiment , arguing that members of the group killed themselves because they believed the narrative that he had constructed , rather than because he psychologically controlled them . In his 2000 study of apocalyptic movements , John R. Hall posits that they were motivated to commit suicide because they saw it as a way to ",0
"The streets of Buenos Aires overflowed with huge piles of flowers . Within a day of Perón 's death , all flower shops in Buenos Aires had run out of stock . Flowers would be flown in from all over the country , and as far away as Chile . Despite the fact that Eva Perón never held a political office , she was eventually given a state funeral usually reserved for a head of state , along with a full Roman Catholic requiem mass . A memorial was held for the Argentine team during the 1952 Summer Olympics in Hels",0
"The 900 m ( 3 @,@ 000 ft ) East Moors Viaduct ( Welsh : Traphont Rhostiroedd y Dwyrain ) , which is also known as the Southern Way Flyover , was also designed by Robert Benaim and Associates who won the ICE ( Institution of Civil Engineers ) Project Award and also a Concrete Society Commendation , both in 1985 for work on the viaduct . The viaduct was constructed by concrete box girder deck of segmental construction . The East Moors Viaduct was originally known as the East Moors Link Road – Phase 2 , but no",0
"Under Ibrahima Sori slaves were sold to obtain munitions needed for the wars . This was considered acceptable as long as the slaves were not Muslim . The jihad created a valuable supply of slaves from the defeated peoples that may have provided a motive for further conquests . The Fulbe ruling class became wealthy slave owners and slave traders . Slave villages were founded , whose inhabitants provided food for their Fulba masters to consume or sell . At one time more than half the population were slaves . ",0
"As of 2003 there were still 138 Allied men with no known grave in the area , and they are commemorated at the Groesbeek Memorial . However , evidence of the battle is often discovered even today , and the bodies of Allied servicemen are reinterred at the Airborne Cemetery . When found , bodies are exhumed and Dutch Graves Registration staff attempt to identify them before they are reburied . One soldier of the Border Regiment was discovered and reburied in the cemetery in 2005 and another who had previously",0
"Venus , with an orbit inclined by 3 @.@ 4 ° relative to the Earth 's , usually appears to pass under ( or over ) the Sun at inferior conjunction . A transit occurs when Venus reaches conjunction with the Sun at or near one of its nodes — the longitude where Venus passes through the Earth 's orbital plane ( the ecliptic ) — and appears to pass directly across the Sun . Although the inclination between these two orbital planes is only 3 @.@ 4 ° , Venus can be as far as 9 @.@ 6 ° from the Sun when viewed from ",0
"Jack Donaghy ( Alec Baldwin ) announces that Liz Lemon is the winner of the "" G.E. Followship Award "" , a prize awarded to the G.E. employee who best exemplifies a follower , which also includes $ 10 @,@ 000 . Liz takes Pete Hornberger ( Scott Adsit ) to a book signing to meet Rosemary Howard ( Carrie Fisher ) , her idol when she was a girl , and invites her to be a guest writer on "" The Girlie Show "" . Rosemary pitches several controversial ideas to Jack , who orders Liz to fire her , but when Liz refuses ",0
"Parts of the river itself are designated for recreational or preservational use . The Missouri National Recreational River consists of portions of the Missouri downstream from Fort Randall and Gavins Point Dams that total 98 miles ( 158 km ) . These reaches exhibit islands , meanders , sandbars , underwater rocks , riffles , snags , and other once @-@ common features of the lower river that have now disappeared under reservoirs or have been destroyed by channeling . About forty @-@ five steamboat wrecks are",0
East Carolina kicked the ball to Boise State 's Austin Smith and he returned the kickoff 89 yards for a touchdown . The touchdown and extra point made the score 7 – 3 and gave Boise State its only lead of the game .,0
"On October 18 , 2010 , Dylan released Volume 9 of his Bootleg Series , The Witmark Demos . This comprised 47 demo recordings of songs taped between 1962 and 1964 for Dylan 's earliest music publishers : Leeds Music in 1962 , and Witmark Music from 1962 to 1964 . One reviewer described the set as "" a hearty glimpse of young Bob Dylan changing the music business , and the world , one note at a time . "" The critical aggregator website Metacritic awarded the album a Metascore of 86 , indicating "" universal accl",0
"Originally , the light had a fifth @-@ order Fresnel lens , but a fourth @-@ order Fresnel lens was installed in May 1902 , just three months into its operation . The light characteristic was a fixed white light with a red flash every 15 seconds . In 1972 , the light was automated and the Fresnel lens was replaced with a modern optic . The light continues to serve as an active aid to navigation . In 1987 , a FA @-@ 251 was installed before the current lens , a VRB @-@ 25 was installed . The current light ch",0
"In May 1936 Olivier and Richardson jointly directed and starred in a new piece by J. B. Priestley , Bees on the Boatdeck . Both actors won excellent notices , but the play , an allegory of Britain 's decay , did not attract the public and closed after four weeks . Later in the same year Olivier accepted an invitation to join the Old Vic company . The theatre , in an unfashionable location south of the Thames , had offered inexpensive tickets for opera and drama under its proprietor Lilian Baylis since 1912 ",0
"Detractors of Scientology have also criticized the actions of Project Chanology , asserting that they merely provide the Church of Scientology with the opportunity to "" play the religious persecution card "" . Other critics such as Mark Bunker and Tory Christman initially questioned the legality of Project Chanology 's methods , but have since spoken out in support of the project as it shifted towards nonviolent protests and other legal methods .",0
"The origins of Route 4 date back to 1952 , when construction began on a short , unnumbered arterial from US 1 to the modern location of exit 5 at Routes 2 and 102 in Wickford . In 1965 , the Rhode Island Department of Public Works began work on a 5 @.@ 4 @-@ mile ( 8 @.@ 7 km ) freeway from modern exit 6 north to the merge with I @-@ 95 . The freeway , designated as Route 4 , was completed in 1972 . At that time , the Route 4 designation was also applied to the Wickford arterial . In 1988 , the missing link",0
"The main stadiums in Haifa are the 14 @,@ 002 @-@ seat Kiryat Eliezer Stadium and Thomas D 'Alesandro Stadium . Neve Sha 'anan Athletic Stadium seats 1 @,@ 000 . Construction of the Sammy Ofer Stadium , a UEFA @-@ approved 30 @,@ 820 seat stadium was completed in 2014 .",0
"In medicine , kitsunetsuki is a culture @-@ bound syndrome unique to Japanese culture . Those who suffer from the condition believe they are possessed by a fox . Symptoms include cravings for rice or sweet adzuki beans , listlessness , restlessness , and aversion to eye contact . Kitsunetsuki is similar to but distinct from clinical lycanthropy .",0
""" Livin ' the Dream "" is the twenty @-@ first episode of the ninth season of the American comedy television series The Office and the 197th episode overall . It originally aired on NBC on May 2 , 2013 . The episode guest stars Michael Imperioli as Sensei Billy , and was initially scheduled to air in its half @-@ hour timeslot , before being expanded to a full hour .",0
"Fowler featured in Steven Gerrard 's testimonial match against Olympiacos F.C. on 3 August 2013 . He came off the bench in the 73rd minute to a big reception from Liverpool fans , but failed to score a goal .",0
"Irish athletics has seen a heightened success rate since the year 2000 , with Sonia O 'Sullivan winning two medals at 5 @,@ 000 metres on the track ; gold at the 1995 World Championships and silver at the 2000 Sydney Olympics . Gillian O 'Sullivan won silver in the 20k walk at the 2003 World Championships , while sprint hurdler Derval O 'Rourke won gold at the 2006 World Indoor Championship in Moscow . Olive Loughnane won a silver medal in the 20k walk in the World Athletics Championships in Berlin in 2009 ",0
"In August 1859 Abraham Lincoln visited land he had invested in Council Bluffs , and while there did not consider it worth the time to cross the river to the village of Omaha .",0
"There were only two other MLs in the vicinity : ML 160 had continued past the dock and was engaging targets upriver , ML 269 appeared to be out of control and was running in circles . By this time the crew of Campbeltown had detonated the scuttling charges and gathered at the rear of the ship to be taken off . ML 177 came alongside the destroyer and took 30 men on board including Beattie and some of the wounded . Major Copland went through Campbeltown and evacuated the wounded towards the Old Mole , not kno",0
"Proteins are the chief actors within the cell , said to be carrying out the duties specified by the information encoded in genes . With the exception of certain types of RNA , most other biological molecules are relatively inert elements upon which proteins act . Proteins make up half the dry weight of an Escherichia coli cell , whereas other macromolecules such as DNA and RNA make up only 3 % and 20 % , respectively . The set of proteins expressed in a particular cell or cell type is known as its proteome ",0
"The route continues on , crossing over Owego Creek and passing the Newark Valley Country Club about 1 mile ( 1 @.@ 6 km ) north of Newark Valley village before entering the town of Berkshire . In Berkshire , NY 38 serves the hamlet of Berkshire , a small community situated directly on the highway . The route continues on through the narrowing creek valley into the town of Richford and the hamlet of the same name , where it meets NY 79 in the community 's center . After Richford , the valley continues to nar",0
"Reported production of antimony in China fell in 2010 and is unlikely to increase in the coming years , according to the Roskill report . No significant antimony deposits in China have been developed for about ten years , and the remaining economic reserves are being rapidly depleted .",0
"Andrea Corsini ( September 24 , 1759 ) – Cardinal @-@ Deacon of S. Angelo in Pescheria",0
"In the 2004 presidential election , Bedell attacked John Kerry for voting for Newt Gingrich 's Freedom to Farm Act , which Bedell claims wrecked the farm program . Bedell would later officially endorse Howard Dean 's candidacy . For the 2008 election , Bedell met with Chris Dodd . However , in December 2007 , he announced his endorsement of Barack Obama .",0
"The population density in 2010 was 3 @,@ 915 people per square mile ( 1 @,@ 506 per km2 ) . The reported racial makeup of the city was about 93 percent White and about 4 percent African @-@ American , with other categories totaling about 3 percent . People of Hispanic or Latino origin accounted for about 2 percent of the residents . Between 2009 and 2013 , about 2 percent of the city 's residents were foreign @-@ born , and about 5 percent of the population over the age of 5 spoke a language other than Engl",0
"Tropical Storm Jose was responsible for damaging crops , highways and homes ; flooding districts in several cities in the state of Veracruz , and the evacuation of 80 @,@ 000 people to shelters . The government of that state estimated the damages caused by the storm to be approximately $ 45 million ( 2005 USD ) . Approximately 120 municipalities were affected by the torrential rain , but the majority of the damage was concentrated to eight of them : Martínez de la Torre , Misantla , Nautla , San Rafael , Ve",0
"The opening track , "" Afraid "" ( featuring rapper Attitude ) , is a description of Furtado 's fear of what people think of her , and she has said the chorus reminds her of "" walking down the hall in high school ... because you live from the outside in . Now that I 'm an adult , I care about the inside of me ... Before I said I didn 't care about what people thought about me , but I really did . "" "" Maneater "" is an uptempo electro rock song that combines 1980s electro synths and a more dance @-@ oriented be",0
"Filippo Maria Pirelli ( September 26 , 1766 ) – Cardinal @-@ Priest of S. Crisogono",0
""" Machinery was made for manufacturing percussion caps and small arms , and both were turned out in small quantity , but of excellent quality . Lead mines were opened and worked , and a chemical laboratory was established and successfully operated in aid of the Ordnance Department and in the manufacture of calomel , castor oil , spirits of nitre , the various tinctures of iron , and other valuable medicines . Most of these works were located at or near Arkadelphia on the Ouachita River , 75 miles south from",0
"In 1950 , it became increasingly clear that the SAS @-@ cooperation was weak , and that either a full merger or a discontinuation of the cooperation would be necessary . Braathen suggested to the government that DNL , Fred . Olsen Airtransport and Braathens SAFE should merge to create a new domestic airline , but this proposal was rejected by both DNL and Fred . Olsen . In 1949 , the Swedish branch of SAS , Aerotransport ( ABA ) , and the Danish branch , Det Danske Luftfartselskab ( DDL ) started a joint ro",0
"Compasses tended to "" wander "" from north when measurements were taken at different locations or even at a single location over a period of time . The astronomer Edmund Halley noted this and the problems it would cause for navigation in 1701 . It was also believed that whatever was causing this effect might be causing changes in the weather , and that studying magnetic variations might lead to better weather prediction .",0
"A 2008 paper by food historian William Rubel and mycologist David Arora gives a history of consumption of A. muscaria as a food and describes detoxification methods . They advocate that Amanita muscaria be described in field guides as an edible mushroom , though accompanied by a description on how to detoxify it . The authors state that the widespread descriptions in field guides of this mushroom as poisonous is a reflection of cultural bias , as several other popular edible species , notably morels , are t",0
"Retaliation features an ensemble cast , with Byung @-@ hun Lee , Ray Park , Jonathan Pryce , Arnold Vosloo , and Channing Tatum reprising their roles from the first film . Luke Bracey takes over the role of Cobra Commander , replacing Joseph Gordon @-@ Levitt . Dwayne Johnson , D. J. Cotrona , Adrianne Palicki , Ray Stevenson , and Bruce Willis round out the principal cast .",0
"The 1st and 2nd Light Horse Brigades first made contact with the New Zealand Mounted Rifles Brigade by heliograph , after which Royston , commanding the 2nd Light Horse Brigade , galloped across to explain the situation . Chaytor then moved the Auckland and Canterbury Mounted Rifles Regiments , supported by the Somerset Battery , onto high ground between the right of the light horse and the Yeomanry , which was shortly afterwards joined by the remainder of the 5th Mounted Brigade under the command of Brigad",0
"To address the problem , and redress the balance for bowlers , the MCC made some alterations to the laws . The size of the ball was reduced in 1927 , and that of the stumps increased in 1931 , but the changes had little effect . Between 1929 and 1933 , county authorities conducted a trial in which a batsman could be lbw if he had hit the ball onto his pads . Then , in 1935 , an experimental law was introduced in which the batsman could be dismissed lbw even if the ball pitched outside the line of off stump ",0
"The Feast of the Goat 's major themes include political corruption , machismo , memory , and writing and power . Olga Lorenzo , reviewer for The Melbourne Age , suggests that overall Vargas Llosa 's aim is to reveal the irrational forces of Latin tradition that give rise to despotism .",0
"Nesbitt has also starred in Murphy 's Law ( 2001 – 2007 ) as undercover detective Tommy Murphy , in a role that was created for him by writer Colin Bateman . The role twice gained Nesbitt Best Actor nominations at the Irish Film & Television Awards ( IFTA ) . In 2007 , he starred in the dual role of Tom Jackman and Mr Hyde in Steven Moffat 's Jekyll , which earned him a Golden Globe Award nomination in 2008 . Nesbitt has since appeared in several more dramatic roles ; he starred alongside Liam Neeson in Fiv",0
"The Patriarchal Cathedral of the Holy Ascension of God is located on top of the Tsarevets hill , overlooking the modern city of Veliko Tarnovo . The church was part of a group of buildings which constituted the seat of the Bulgarian Patriarchate and acted as the city and the country 's main cathedral . The patriarchate on Tsarevets was a fortress of its own , with two defensive towers and an entrance on its west wall . The Patriarchal Cathedral stood in the middle of its courtyard .",0
"Polo originated from a tropical wave that moved off the African coast on September 2 which spawned Hurricane Isidore in the Atlantic basin . On September 14 , the system increased in convection as it was moving to the west and approaching Central America . The southern extent of the wave crossed into the Pacific Ocean on September 18 .",0
"The First Battle of Maryang San ( 3 – 8 October 1951 ) , also known as the Defensive Battle of Maliangshan ( Chinese : 马良山防御战 ; pinyin : Mǎliáng Shān Fángyù Zhàn ) , was fought during the Korean War between United Nations ( UN ) forces — primarily Australian and British — and the Chinese communist People 's Volunteer Army . The fighting occurred during a limited UN offensive by US I Corps , codenamed Operation Commando . This offensive ultimately pushed the Chinese back from the Imjin River to the Jamestown",0
"One notable event of the 1998 season was the race for the home run title and Roger Maris ' single @-@ season record of 61 home runs between the Cubs ' Sammy Sosa and the Cardinals ' Mark McGwire . McGwire ultimately won , setting a new record of 70 while Sosa closed the season with 66 . Bonds would top their totals with 73 home runs in 2001 , setting the current record , while McGwire and Sosa 's totals remain the second and third highest figures in MLB history . Additionally , three teams finished the 1998",0
"There are no lock and dams on the lower Missouri River , but there are plenty of wing dams that jettie out into the river and make it harder for barges to navigate . In contrast , the upper Mississippi has 29 locks and dams and averaged 61 @.@ 3 million tons of cargo annually from 2008 to 2011 , and its locks are closed in the winter .",0
"In 2008 , Federer won one Grand Slam singles title at the US Open over Briton Andy Murray . Federer was defeated by Nadal in two Grand Slam finals , at the French Open , and at Wimbledon , when he was going for six straight wins to break Björn Borg 's record . At the Australian Open , Federer lost in the semifinals to eventual winner Djokovic , which ended his record of 10 consecutive finals . Later in the year , it was found Federer had been suffering from mononucleosis at the start of the year , particula",0
"On Tuesday 27 February 2007 , Saprang led a 13 @-@ member delegation to Europe , on what was claimed to be a week @-@ long trip to study safety and security measures at major European airports . Many delegates and accompanying members shared the same surname , and the trip , which cost 7 @.@ 2 million baht was attacked for "" squandering "" state funds for personal pleasure , disbursing unrealistic expenses , and inflating costs . The travel agent along received a 500 @,@ 000 baht commission fee for booking t",0
"Amanita muscaria is the type species of the genus . By extension , it is also the type species of Amanita subgenus Amanita , as well as section Amanita within this subgenus . Amanita subgenus Amanita includes all Amanita with inamyloid spores . Amanita section Amanita includes the species which have very patchy universal veil remnants , including a volva that is reduced to a series of concentric rings and the veil remnants on the cap to a series of patches or warts . Most species in this group also have a b",0
"Nesbitt is co @-@ owner of National Hunt racehorse ' Riverside Theatre ' , named after the theatre of the University of Ulster in Coleraine , which won the Ryanair Chase at the 2012 Cheltenham Festival .",0
"Many more gene sequences are known than protein structures . Further , the set of solved structures is biased toward proteins that can be easily subjected to the conditions required in X @-@ ray crystallography , one of the major structure determination methods . In particular , globular proteins are comparatively easy to crystallize in preparation for X @-@ ray crystallography . Membrane proteins , by contrast , are difficult to crystallize and are underrepresented in the PDB . Structural genomics initiati",0
"Within a few years of the mansion 's completion , attracted by the good hunting and proximity to London , Hannah 's relatives began to build estates nearby , all within a carriage drive of each other ; thus , Hannah grew up in an almost private world of unimaginable splendour and security . Pevsner has described this enclave of Rothschild properties as "" the most conspicuous and significant aspect of Victorian architecture in Buckinghamshire . "" In addition to Mentmore , Baron and Baroness Meyer de Rothschi",0
"As the hurricane stalled to the southwest of Hawaii on September 3 , tropical storm watches were issued for Oahu , Kauai , and Niihau . High surf advisories were raised for all islands as well . Following Uleki 's turn to the west on September 5 , the tropical storm watches were discontinued . The storm 's erratic movement proved to be troublesome for forecasters and they continuously warned residents to be cautious and alert should the storm double @-@ back to the state . On September 4 , lifeguards at Wai",0
"Miller , Nancy ; Baker , Chris ( September 30 , 2009 ) . "" Storyboard Podcast : The Assclown Offensive "" . Wired News . ( Audio podcast )",0
"Taylor Tharp 's two interceptions were the second @-@ most he had thrown in a game during 2007 , and brought his season interception total to 11 . He completed 30 of 44 pass attempts , a completion percentage of 68 @.@ 2 % . His 270 yards were 13 yards more than his season average of 257 yards . With only two passing touchdowns , Tharp tied for his third @-@ worst passing game in 2007 , faring worse only in the win against Weber State , loss to Washington , win against Fresno State , and loss to Hawaiʻi . T",0
"The two routes cross the Owasco Outlet and enter a more residential area of the community , where NY 38 splits from NY 31 and continues north along Canal Street . The route crosses over the New York State Thruway ( I @-@ 90 ) as it leaves the village limits and heads north into a largely undeveloped area of forests and fields . At North Port Byron , a sparsely populated hamlet 0 @.@ 5 miles ( 0 @.@ 8 km ) north of Port Byron , NY 38 passes over the CSX Transportation @-@ owned Rochester Subdivision railroad",0
"Mole cricket fossils are rare . A stem group fossil , Cratotetraspinus , is known from the Lower Cretaceous of Brazil . Two specimens of Marchandia magnifica in amber have been found in the Lower Cretaceous of Charente @-@ Maritime in France . They are somewhat more abundant in the Tertiary amber of the Baltic and Dominican regions ; impressions are found in Europe and the American Green River Formation .",0
"Frank Olmstead , chairman of the War Resisters League observed :",0
"In 1075 , Toirdelbach drove Gofraid from the kingship and Ireland itself . There is uncertainty concerning the circumstances of Gofraid 's expulsion , and of Domnall 's accession . On one hand , it is possible that Gofraid was involved in lending assistance to Anglo @-@ Danish resistance against the Norman regime in the recently conquered Kingdom of England . If correct , Gofraid would appear to have been at odds with Toirdelbach , a monarch who appears to have cultivated close links with the Norman regime ",0
"Other notable people include Matt Carpenter , second baseman for the St. Louis Cardinals , Mike Evans , wide receiver for the Tampa Bay Buccaneers , actress Katherine Helmond and Tina Knowles , fashion designer and creator of House of Deréon , mother of Beyoncé and Solange . Grammy award winning R & B and Jazz legend Esther Phillips was born in Galveston in 1935 .",0
"Born in North Carolina , the sixth child of a preacher , Simone aspired to be a concert pianist . With the help of the few supporters in her hometown of Tryon , North Carolina , she enrolled in the Juilliard School of Music in New York .",0
"Journey to the Center of the Moon was announced for the PC at E3 2005 . The Adventure Company collaborated with developers Kheops Studios for the release . Benoît Hozjan , the co @-@ founder of Kheops Studio , became Managing Director of the game , while Alexis Lang became the Lead Game Designer .",0
Boy Wonder ( 1988 ) New American Library ISBN 978 @-@ 0 @-@ 453 @-@ 00597 @-@ 5,0
"Zhou has appeared in various kinds of media including novels , comic books , and movies . Apart from The Story of Yue Fei and Iron Arm , Golden Sabre , he appears in a novel based around his older martial arts brother , Jin Tai . A recent graphic novel of The Story of Yue Fei , deletes all mythological elements from the storyline and presents it in a historical manner . Instead of traveling from Hebei to Hubei to inspect land , Zhou travels from Shaanxi to Kaifeng City in Henan to visit an old friend who ha",0
"The Commonwealth War Graves Commission records 1759 graves in the cemetery as of 2004 . 1432 of these are Commonwealth , including British , Canadian , Australian and New Zealanders . The cemetery is also the last resting place of 73 Polish soldiers , ( many of them exhumed and moved from Driel , to the disappointment of Driel 's residents ) and 8 Dutch civilians – some killed in the fighting and some former Commission employees . 253 of the graves are unidentified .",0
"Other possibilities exist , as well . For example , immunohistochemistry usually utilizes an antibody to one or more proteins of interest that are conjugated to enzymes yielding either luminescent or chromogenic signals that can be compared between samples , allowing for localization information . Another applicable technique is cofractionation in sucrose ( or other material ) gradients using isopycnic centrifugation . While this technique does not prove colocalization of a compartment of known density and ",0
"Realizing that the ABC @-@ UPT deal put DuMont near extinction , network officials were receptive to a merger offer from ABC . Goldenson quickly brokered a deal with Ted Bergmann , DuMont 's managing director , under which the merged network would have been called "" ABC @-@ DuMont "" until at least 1958 and would have honored all of DuMont 's network commitments . In return , DuMont would get $ 5 million in cash , guaranteed advertising time for DuMont sets and a secure future for its staff . A merged ABC @-",0
""" Vitamin D "" is the sixth episode of the American television series Glee . The episode premiered on the Fox network on October 7 , 2009 . It was written by series creator Ryan Murphy and directed by Elodie Keene . In the episode , glee club director Will Schuester ( Matthew Morrison ) pits the male and female club members against each other for a mash @-@ up competition . Will 's wife Terri ( Jessalyn Gilsig ) takes a job as the school nurse to stop him becoming closer to guidance counsellor Emma Pillsbury",0
"Grande sonate , Op. 33 – played by Marc @-@ André Hamelin ( piano ) . Recorded 1994 . Hyperion , CDA669764 ( 1995 ) .",0
"Laid down on 18 October 1913 at the Rossud Dockyard as Admiral Lazarev for the Imperial Russian Navy as a cruiser of the Svetlana class , she was launched on 8 June 1916 . Construction was abandoned in 1917 during the October Revolution when the ship was 63 % complete . In the second half of 1918 , the Marine Department of Hetman Pavlo Skoropadskyi was engaged in completion of ship . On 25 January 1919 , the ship was formally renamed in "" Hetman Petro Doroshenko "" , but Mykolaiv was captured shortly afterwa",0
"L.A.M.B. is a fashion line by American singer Gwen Stefani , the lead vocalist of the rock band No Doubt . The line manufactures apparel and fashion accessories . It was founded in 2003 and made its runway debut in 2004 . The fashion line manufactures accessories like shoes , watches , bags and a fragrance called "" L. "" The name is an acronym of her debut solo album Love . Angel . Music . Baby .",0
Note : Only the top five positions are included for both sets of standings .,0
"Following Wyatt 's rebellion , Guildford Dudley was beheaded on 12 February 1554 shortly before his wife . Knowing the Queen 's character , in June 1554 Jane Dudley pleaded with the authorities to allow her remaining sons to hear mass . During 1554 the Duchess and her son @-@ in @-@ law Henry Sidney worked hard pleading with the Spanish nobles around England 's new king consort , Philip of Spain . Lord Paget may also have proved helpful , and Henry Sidney even travelled to Spain in their cause . In the autu",0
"Busch did not remain in Frankfurt . Towards the end of the 1860s he alternated between Wiedensahl and Lüthorst , and Wolfenbüttel where his brother Gustav lived . The association with Johanna Kessler lasted five years , and after his return to Wiedensahl in 1872 they communicated by letter . This contact was interrupted between 1877 and 1891 , after which it was revived with the help of Kessler 's daughters .",0
"Our cousin , Henry Pitman , the first of Hawaii 's sons to fall in the war , died at Annapolis Parole Camp , Feb. 27 , of lung fever , serving as a soldier in the Union army . His remains were deposited in Mt . Auburn Cemetery , near Boston , Mass . He died in a just cause . Let his memory be embalmed among our band .",0
"Despite no history of radio programming or stable of radio stars to draw on and perennial cash shortages , DuMont was an innovative and creative network . Without the radio revenues that supported mighty NBC and CBS , DuMont programmers relied on their wits and on connections with Broadway . Eventually , the network provided original programs that are remembered more than 60 years later .",0
"Olivier 's life was under threat from the Nazis and pro @-@ German sympathisers . The studio owners were concerned enough that Samuel Goldwyn and Cecil B. DeMille both provided support and security to ensure his safety . On the completion of filming , Olivier and Leigh returned to Britain . He had spent the previous year learning to fly and had completed nearly 250 hours by the time he left America . He intended to join the Royal Air Force but instead made another propaganda film , 49th Parallel , narrated ",0
"Aside from being Carey 's second highest worldwide seller , Daydream served as her most personal and directly influenced album at the time . During the album 's recording , Carey grew as an artist , as well as a writer . For the first time in her career , Carey was able to make music that she truly related to , R & B and hip hop . While Columbia allowed Carey more leniency with the music she recorded , they became hesitant when she featured Ol ' Dirty # # # # # # # in the remix for "" Fantasy . "" They feared",0
"Charmbracelet is the ninth studio album by American singer and songwriter Mariah Carey , released on December 3 , 2002 through MonarC Entertainment and Island Records . The album was her first release since her breakdown following the release of her film Glitter ( 2001 ) and its accompanying soundtrack album , both of which were critical and commercial failures from the previous year . Critics described Charmbracelet as one of her most personal records , following 1997 's Butterfly , Throughout the project ",0
""" I was of course happy to meet the Hizbullah people , because it is a point of view that is rarely heard in the United States . I have no problem saying that I do want to express solidarity with them , and I am not going to be a coward of ( sic ) a hypocrite about it . I don 't care about Hizbullah as a political organization . I don 't know much about their politics , and anyhow , it 's irrelevant . I don 't live in Lebanon . It 's a choice that the Lebanese have to make : Who they want to be their leader",0
"The threat of an Ottoman attack towards the Suez Canal had been considered by Lawrence in consultation with his divisional commanders , and a second defensive area was developed to address their concerns . Their plans took into account the possibility of an Ottoman army at Katia moving to attack Romani or following the old caravan route to assault Hill 70 and Dueidar on their way to the Suez Canal . Any attempt to bypass Romani on the right flank would be open to attack from the garrison , which could send ",0
"The wide range of psychedelic effects can be variously described as depressant , sedative @-@ hypnotic , dissociative , and deliriant ; paradoxical effects may occur . Perceptual phenomena such as macropsia and micropsia may occur , which may have been the inspiration for the effect of mushroom @-@ consumption in Lewis Carroll 's Alice 's Adventures in Wonderland , although "" no evidence has ever been found that linked Carroll to recreational drug use "" . Additionally , A. muscaria cannot be commercially cu",0
The Wolfpack proceeded to run out the clock and took a 21 – 10 lead into halftime .,0
"The possible origin of the 17th @-@ century white dodo paintings has also recently been examined by biologist Arturo Valledor de Lozoya in 2003 , and independently by experts of Mascarene fauna Anthony Cheke and Julian Hume in 2004 . The Withoos and Holsteyn paintings are clearly derived from each other , and Withoos likely copied his dodo from one of Holsteyn 's works , since these were probably produced at an earlier date . All later white dodo pictures are thought to be based on these paintings . Accordi",0
"Because of the muddy subsoil of the site , work on the foundation continued past the work on the walls to 1581 . In 1585 , work on the first of the cathedral 's chapels began and by 1615 , the cathedral 's walls reached to about half of their final height . Construction of the interior of the current cathedral began in 1623 and what is now the vestry was where Mass was conducted after the first church was finally torn down .",0
"Pattycake suffered from chronic heart disease and arthritis as she aged . She was one of 338 captive zoo gorillas within North America when she died in her sleep at the age of 40 . According to the Wildlife Conservation Society , Pattycake exceeded the median life span of 37 years for female zoo gorillas .",0
"The entire Simpson family was designed so that they would be recognizable in silhouette . The family was crudely drawn , because Groening had submitted basic sketches to the animators , assuming they would clean them up ; instead , they just traced over his drawings . Maggie 's physical features are generally not used in other characters ; for example , in the later seasons , no character other than Lisa shares her hairline . While designing Maggie and Lisa , Groening "" couldn 't be bothered to even think a",0
"Abby was an unusually small storm , with its entire circulation being far less than 100 mi ( 160 km ) in diameter . Around 16 : 00 UTC ( 11 : 00 a.m. CDT ) on August 7 , reconnaissance measured a central barometric pressure of 1000 mbar ( hPa ; 29 @.@ 53 inHg ) within Abby , the lowest in relation to the system . They also reported peak winds of 85 mph ( 140 km / h ) in squalls , which would rank as a Category 1 hurricane on the modern @-@ day Saffir – Simpson hurricane wind scale . These winds were seen to",0
"O 'Malley won the primary election with more than 50 % of the vote , though he received only 30 % of the African American vote . Bell and Stokes split a significant portion of the city 's black majority , but their combined total was less than O 'Malley . At his victory rally , O 'Malley called the election "" a victory for diversity and a victory for inclusiveness "" .",0
"In October 2013 , the federal Cabinet endorsed an agreement with the Turkish firm Al @-@ Bayrak to manage the Port of Mogadishu for a 20 @-@ year period . The deal was secured by the Ministry of Ports and Public Works , and also assigns Al @-@ Bayrak responsibility for rebuilding and modernizing the seaport . In September 2014 , the federal government officially delegated management of the Mogadishu Port to Al @-@ Bayrak . The firm 's modernization project will cost $ 80 million .",0
"The first natural occurrence of pure antimony in the Earth 's crust was described by the Swedish scientist and local mine district engineer Anton von Swab in 1783 ; the type @-@ sample was collected from the Sala Silver Mine in the Bergslagen mining district of Sala , Västmanland , Sweden .",0
"Cougars are the largest of the small cats . They are placed in the subfamily Felinae , although their bulk characteristics are similar to those of the big cats in the subfamily Pantherinae . The family Felidae is believed to have originated in Asia about 11 million years ago . Taxonomic research on felids remains partial , and much of what is known about their evolutionary history is based on mitochondrial DNA analysis , as cats are poorly represented in the fossil record , and significant confidence interv",0
